Date,XLRE Closing Price,XLRE Log Return,XLRE Volatility
2024-03-21,36.49821853637695,0.0038458903464411343,0.0023123376510524223
2024-03-22,36.068603515625,-0.011840673960441367,0.006494736366239673
2024-03-25,35.92851638793945,-0.003891469677055986,0.00661490871845932
2024-03-26,35.779083251953125,-0.004167852586157142,0.006632770554811541
2024-03-27,36.685001373291016,0.025004533649500102,0.014113040382827725
2024-03-28,36.918487548828125,0.0063444535618650925,0.014247622664546237
2024-04-01,36.274070739746094,-0.01760926181902827,0.015824237985794475
2024-04-02,35.87248229980469,-0.011132689522784586,0.01670617728016212
2024-04-03,35.89115905761719,0.0005205075406124588,0.01656665547412023
2024-04-04,35.61097717285156,-0.007837061480636759,0.009478666251748535
2024-04-05,35.84446334838867,0.0065351778624920965,0.009540656632084542
2024-04-08,36.15266036987305,0.008561422681434378,0.00865138286457881
2024-04-09,36.610294342041016,0.01257892861080428,0.007953440126964003
2024-04-10,35.10665512084961,-0.041938749953636195,0.022342950442914355
2024-04-11,35.144004821777344,0.0010633267923006626,0.02235720199512911
2024-04-12,34.77977752685547,-0.010417931551023864,0.02189868369113649
2024-04-15,34.1727180480957,-0.01760850449263791,0.020629815090433826
2024-04-16,33.64971160888672,-0.01542312209178253,0.015766375144016836
2024-04-17,33.369529724121094,-0.008361285848946172,0.007287748074848277
2024-04-18,33.378875732421875,0.0002800369026925407,0.006988743258689657
2024-04-19,33.50962448120117,0.0039094587228165854,0.009439103112975146
2024-04-22,33.78046417236328,0.008049956811024233,0.009503824091105104
2024-04-23,34.088661193847656,0.00908216035801544,0.007052779872871822
2024-04-24,34.219417572021484,0.003828435530417972,0.003563764233969216
2024-04-25,34.02328872680664,-0.005747995525114589,0.005855283547927632
2024-04-26,34.05130386352539,0.0008230717874115122,0.006004851799228414
2024-04-29,34.43421936035156,0.011182494315085436,0.006753219844598521
2024-04-30,33.79914093017578,-0.018615432893026567,0.011240619589009796
2024-05-01,33.81781768798828,0.0005524282271535374,0.010928528523642601
2024-05-02,34.303462982177734,0.01425849652900349,0.012868745062471812
2024-05-03,34.574310302734375,0.007864618836540778,0.013139418261783406
2024-05-06,34.583648681640625,0.0002700594147122982,0.012332065205148958
2024-05-07,34.9478759765625,0.010476704723867856,0.006162107447934797
2024-05-08,34.621002197265625,-0.009397195795549694,0.009395546011190692
2024-05-09,35.442867279052734,0.023461529794664895,0.012215734490529321
2024-05-10,35.31211853027344,-0.003695821463590489,0.012971825792562624
2024-05-13,35.405517578125,0.0026414656172839886,0.012833779581489973
2024-05-14,35.65766906738281,0.007096573046713029,0.012538877290286111
2024-05-15,36.264732360839844,0.01688146386294442,0.010909943069268195
2024-05-16,36.1993522644043,-0.0018044832695903554,0.008216350540859011
2024-05-17,36.1993522644043,0.0,0.007456903437289102
2024-05-20,35.97521209716797,-0.006211076984864299,0.009030762373019727
2024-05-21,35.94719696044922,-0.000779037813184797,0.008864886908107704
2024-05-22,35.63899230957031,-0.008610782564449778,0.003741545752732566
2024-05-23,34.882503509521484,-0.021454956666616735,0.008646066383036438
2024-05-24,34.882503509521484,0.0,0.008646066383036438
2024-05-28,34.677040100097656,-0.005907572025558875,0.00865765581234804
2024-05-29,34.35016632080078,-0.009470938767118773,0.007842557909607646
2024-05-30,34.845149993896484,0.014307098883013429,0.013116010027210186
2024-05-31,35.53626251220703,0.019639694859219858,0.012708781950292462
2024-06-03,35.396175384521484,-0.003949880025859035,0.013113645492292002
2024-06-04,35.732391357421875,0.00945382403722832,0.012301707660256614
2024-06-05,35.68568801879883,-0.001307885781538501,0.010076236495613566
2024-06-06,35.741729736328125,0.0015691937575299797,0.009562748359121541
2024-06-07,35.461551666259766,-0.00786984842848564,0.006522996329584968
2024-06-10,35.63899230957031,0.004991270158185912,0.006539253050931452
2024-06-11,35.52692794799805,-0.003149385374171262,0.004855100180759364
2024-06-12,35.779083251953125,0.007072513264661816,0.006080345433298811
2024-06-13,35.95653533935547,0.004947401384180552,0.006404733586997001
2024-06-14,35.984554290771484,0.0007789415750242135,0.0040946648485370475
2024-06-17,35.79776382446289,-0.005204370458405523,0.005199910838609364
2024-06-18,35.93784713745117,0.0039055495358889377,0.0047695020959073065
2024-06-20,35.84446334838867,-0.0026018622446682153,0.004287347661552793
2024-06-21,35.93784713745117,0.0026018622446682916,0.0037560237750903992
2024-06-24,36.1803092956543,0.0067240507447323145,0.004878637054009789
2024-06-25,35.67086410522461,-0.014180804669900534,0.008254976687405947
2024-06-26,35.623695373535156,-0.0013232072381547185,0.007845074690104628
2024-06-27,35.944454193115234,0.0089637909951555,0.009132718338134019
2024-06-28,36.236915588378906,0.008103559037059973,0.009751153933225171
2024-07-01,35.887855529785156,-0.009679414672529125,0.010360746175443875
2024-07-02,36.03880310058594,0.004197269698873698,0.007713859555075305
2024-07-03,36.00106430053711,-0.001047719960141134,0.007684649602857635
2024-07-05,36.133140563964844,0.003661963454667894,0.006819110679560566
2024-07-08,36.21804428100586,0.002346990065091677,0.0057286544539586325
2024-07-09,36.22748565673828,0.00026064757325922945,0.0022336620955346258
2024-07-10,36.482208251953125,0.0070065935805345425,0.003133258201168604
2024-07-11,37.45393371582031,0.026287046991265137,0.010559799368174704
2024-07-12,37.72753143310547,0.0072783610841197265,0.010316925205712021
2024-07-15,37.887908935546875,0.004241931069771563,0.010059747657464315
2024-07-16,38.24641036987305,0.009417673587791262,0.00882537341325237
2024-07-17,38.5860481262207,0.00884105429623851,0.008662467911101921
2024-07-18,38.265289306640625,-0.008347562784991576,0.007342439454964668
2024-07-19,38.218109130859375,-0.0012337365422965961,0.007461111441153553
2024-07-22,38.595481872558594,0.009825755387825486,0.008156786023068104
2024-07-23,38.52943801879883,-0.0017126467034491149,0.007713218448811079
2024-07-24,38.00111389160156,-0.013807100749089527,0.008869211684963728
2024-07-25,37.79357147216797,-0.005476450944985132,0.00852724377370445
2024-07-26,38.425662994384766,0.016586522232675798,0.012138287674397159
2024-07-29,38.670955657958984,0.006363274954094412,0.01160173891114772
2024-07-30,38.953983306884766,0.007292215798131731,0.011888969367009913
2024-07-31,38.85963821411133,-0.002424900349309338,0.008729705362511515
2024-08-01,39.46342468261719,0.015418151617341887,0.007722083999125227
2024-08-02,39.491729736328125,0.0007169906798819559,0.006855739033453611
2024-08-05,38.35019302368164,-0.02933171520884859,0.016909791830457665
2024-08-06,39.19926834106445,0.02189852084082764,0.019850239818951634
2024-08-07,38.91624069213867,-0.007246419844755281,0.020187961110554733
2024-08-08,39.24644088745117,0.0084491000814862,0.019093368693919536
2024-08-09,39.44456481933594,0.005035501802157402,0.01929289566374608
2024-08-12,39.208709716796875,-0.005997355122752687,0.01190312470337918
2024-08-13,39.482295989990234,0.006953459879528451,0.0074702993818509264
2024-08-14,39.623817443847656,0.0035780194145977086,0.005677362251812184
2024-08-15,39.51060485839844,-0.002861274762456324,0.005515067365124201
2024-08-16,39.491729736328125,-0.00047783707978460026,0.005129588344681955
2024-08-19,39.72758483886719,0.005954502400798491,0.004196906903451935
2024-08-20,39.765323638916016,0.0009494885419771487,0.0034413250342451183
2024-08-21,39.89741134643555,0.0033161760914043365,0.0034022084236509597
2024-08-22,40.14269256591797,0.006128977232960816,0.0029482055148660467
2024-08-23,40.91630172729492,0.019088138389604496,0.0070376814343520696
2024-08-26,40.88800048828125,-0.0006919254703308326,0.007882195735684943
2024-08-27,40.99177551269531,0.002534815922755372,0.007669419420490709
2024-08-28,40.850257873535156,-0.0034583153509283103,0.008794564028154083
2024-08-29,40.68988037109375,-0.003933711977975718,0.0095135981941258
2024-08-30,41.08612060546875,0.00969094430379602,0.005586178822709753
2024-09-03,41.18046188354492,0.002293551441611503,0.005542437867456326
2024-09-04,41.274803161621094,0.002288303098445901,0.00553118754086542
2024-09-05,41.161598205566406,-0.0027464815381910267,0.005382815954912487
2024-09-06,41.161598205566406,0.0,0.004620148090116075
2024-09-09,41.65217208862305,0.011847778932971405,0.005499181902689911
2024-09-10,42.38804626464844,0.017512876527881218,0.008555401309176348
2024-09-11,42.27483367919922,-0.002674434250397449,0.00931590363584689
2024-09-12,42.35030746459961,0.0017837206388378662,0.008592110480290384
2024-09-13,42.65220260620117,0.007103235203671622,0.00798076959059799
2024-09-16,42.79372024536133,0.0033124522232449503,0.007619946227028422
2024-09-17,42.45408248901367,-0.007968288742254621,0.005804556825539151
2024-09-18,42.3314323425293,-0.0028931883537426377,0.0058334402774345455
2024-09-19,42.227657318115234,-0.0024544984325271034,0.005865890443081634
2024-09-20,42.15218734741211,-0.001788815590422801,0.0040077760824131885
2024-09-23,42.61865234375,0.011005428427825929,0.007050657559535112
2024-09-24,42.61865234375,0.0,0.00582496136777362
2024-09-25,42.43814468383789,-0.004244409317241597,0.006064056425414497
2024-09-26,42.02013397216797,-0.00989871286820048,0.007672430255868086
2024-09-27,42.07713317871094,0.0013555545192411192,0.0077188293442238915
2024-09-30,42.43814468383789,0.008543158348959244,0.006841410809163081
2024-10-01,42.181640625,-0.006062526477354646,0.007182100175492387
2024-10-02,42.029640197753906,-0.00360998172294857,0.007139368169326434
2024-10-03,41.62112045288086,-0.00976734675114826,0.00710288078995566
2024-10-04,41.34560775756836,-0.006641546894677702,0.007084577627180833
2024-10-07,41.04159927368164,-0.0073800259689146015,0.0022264745707953914
2024-10-08,41.16510009765625,0.003004643607677634,0.004924933507742975
2024-10-09,41.18409729003906,0.00046138136915586567,0.005491191530476113
2024-10-10,40.84209060668945,-0.008339011577165644,0.005146696101625914
2024-10-11,41.26010513305664,0.0101828735424249,0.00768242266192542
2024-10-14,41.54511642456055,0.0068839237830902395,0.0070732133131477
2024-10-15,42.06763458251953,0.012498690782073805,0.008410944392512474
2024-10-16,42.48565673828125,0.009887860189805453,0.008381305011864145
2024-10-17,42.210140228271484,-0.006506048510807974,0.007587656509275374
2024-10-18,42.50465774536133,0.006953181987418651,0.007338658191802592
2024-10-21,41.630615234375,-0.020777824206012627,0.0139242156317944
2024-10-22,41.697120666503906,0.0015962379280099735,0.012319280622260327
2024-10-23,42.10563659667969,0.009749539977412769,0.012286671226518187
2024-10-24,42.20064163208008,0.0022538078447400657,0.01206996006101853
2024-10-25,41.868125915527344,-0.00791060604922086,0.01174140298470856
2024-10-28,42.00113296508789,0.0031717738499576057,0.006316969245973255
2024-10-29,41.62112045288086,-0.009088851654967346,0.007979859037098353
2024-10-30,41.77312469482422,0.003645441241399504,0.0063451150087760425
2024-10-31,41.04159927368164,-0.01766701410499187,0.009021383916986946
2024-11-01,40.604576110839844,-0.010705396414407846,0.00928539163223912
2024-11-04,41.06060028076172,0.011168258737766367,0.011670185887365826
2024-11-05,41.62112045288086,0.01355871054023366,0.013680156946903351
2024-11-06,40.50957107543945,-0.027069472580803777,0.017884159849605362
2024-11-07,41.013092041015625,0.012353064763689775,0.01808612826777354
2024-11-08,41.71612548828125,0.01699642260483988,0.018282000255055362
2024-11-11,41.35511016845703,-0.008691759301752217,0.018864002907777823
2024-11-12,40.832584381103516,-0.012715597648581359,0.01829135722069458
2024-11-13,41.155601501464844,0.00787964237026535,0.01314089759860196
2024-11-14,40.78508758544922,-0.00904352758952219,0.012881866297166927
2024-11-15,40.832584381103516,0.0011638852192567654,0.008526530668298478
2024-11-18,41.193599700927734,0.008802497761814519,0.009763922165450833
2024-11-19,41.36460876464844,0.004142757249138564,0.007182605080360001
2024-11-20,41.29810333251953,-0.0016090797117819726,0.00667057040438146
2024-11-21,41.573612213134766,0.006649069440011803,0.0041672070856740755
2024-11-22,41.88712692260742,0.0075129021712157145,0.00411880644939801
2024-11-25,42.447654724121094,0.013293116900076615,0.005414035871957179
2024-11-26,42.656654357910156,0.004911620955566959,0.005358814716690237
2024-11-27,42.951171875,0.0068806484640973106,0.003192064502669037
2024-11-29,42.75166320800781,-0.004655832614893159,0.006521859568247426
2024-12-02,42.10563659667969,-0.015226482443148419,0.011138698930253222
2024-12-03,41.85862350463867,-0.0058837844662256765,0.008952028020420784
2024-12-04,41.74462127685547,-0.002727221861808253,0.007897800338985779
2024-12-05,41.64012145996094,-0.0025064506568684302,0.005236036793471547
2024-12-06,41.5831184387207,-0.001369882504546787,0.005666791730539959
2024-12-09,41.668617248535156,0.002053983359446207,0.00285759493778818
2024-12-10,40.99409484863281,-0.01632023325415473,0.00705435542242337
2024-12-11,40.889591217041016,-0.0025524910602235007,0.007063740619508522
2024-12-12,40.861083984375,-0.0006974189204249329,0.00721301815461368
2024-12-13,40.69008255004883,-0.00419372750175837,0.007086853555132649
2024-12-16,40.4810791015625,-0.00514970849553802,0.0061290181183234
2024-12-17,40.30056381225586,-0.0044692230378661785,0.001792773967169252
2024-12-18,38.72350311279297,-0.03991872796302093,0.016321558252058384
2024-12-19,38.0584831237793,-0.017322725063077107,0.015394195985370642
2024-12-20,38.75200653076172,0.018058529690523628,0.021153376709173357
2024-12-23,38.92869186401367,0.004549022899923717,0.022105139963418882
2024-12-24,39.18796157836914,0.006638038240455602,0.023063475677981962
2024-12-26,39.245574951171875,0.0014691007371081136,0.012818285404278741
2024-12-27,38.92869186401367,-0.008107138977563651,0.009441018591241086
2024-12-30,38.74624252319336,-0.00469777484333805,0.0062190389823036695
2024-12-31,39.053524017333984,0.0078993319813747,0.006970761286762382
2025-01-02,38.68863296508789,-0.009387280877040365,0.007203883702754629
2025-01-03,39.216766357421875,0.013558533494061342,0.010271821424713662
2025-01-06,38.67902374267578,-0.01380693761719053,0.011605767241984002
2025-01-07,38.39094924926758,-0.007475695756339436,0.011873284122403243
2025-01-08,38.55419921875,0.004243288048235761,0.01121784691519423
2025-01-10,37.62274932861328,-0.024456120456218946,0.014919486150824557
2025-01-13,38.102874755859375,0.012680829424698298,0.014640454704848926
2025-01-14,38.429359436035156,0.008532003910794353,0.014976689797812633
2025-01-15,38.59260177612305,0.004238858163199701,0.014681490357545103
2025-01-16,39.45683670043945,0.022146738398555976,0.01755728478702019
2025-01-17,39.44723129272461,-0.00024347053343628023,0.008567457447879408
2025-01-21,40.167415618896484,0.01809224806733237,0.009377787844186934
2025-01-22,39.4664306640625,-0.01760565623416594,0.015842790684556223
2025-01-23,39.78331756591797,0.00799721381626451,0.015867470282212245
2025-01-24,39.8985481262207,0.002892267635280304,0.013085120572235598
2025-01-27,40.29225158691406,0.009819246732180154,0.0133807557776682
2025-01-28,39.802520751953125,-0.012228936390933235,0.012365152482007879
2025-01-29,39.34160232543945,-0.011647703445510298,0.010629522510968336
2025-01-30,39.860137939453125,0.013094233061599087,0.01183969327643522
2025-01-31,39.77370834350586,-0.0021706757595753505,0.011788130413185518
2025-02-03,39.70649719238281,-0.0016912680758865478,0.010263474561250244
2025-02-04,39.70649719238281,0.0,0.008853435926428767
2025-02-05,40.33066940307617,0.015597375348138499,0.008645906973905434
2025-02-06,40.44589614868164,0.0028529765526791695,0.007355703296461693
2025-02-07,40.301856994628906,-0.003567636280230196,0.00761910676569873
2025-02-10,40.35947036743164,0.0014285255272751172,0.007296831319384503
2025-02-11,40.58032989501953,0.005457391172910951,0.007092156839807419
2025-02-12,40.234642028808594,-0.008555097313729892,0.005584452939353535
2025-02-13,40.5515251159668,0.007845024056829058,0.006669433555460142
2025-02-14,40.388282775878906,-0.004033678005338509,0.006743713364940405
2025-02-18,40.53231430053711,0.003559827336021567,0.006888534593168346
2025-02-19,40.6091423034668,0.001893681210668549,0.0064645629948923535
2025-02-20,40.887611389160156,0.006833895997899239,0.0047154411313272415
2025-02-21,40.5515251159668,-0.00825372653925081,0.006069495319536747
2025-02-24,40.73396682739258,0.0044889195702700665,0.005846109828466319
2025-02-25,41.16608428955078,0.01055241031155913,0.007102319367773393
2025-02-26,40.96442794799805,-0.004910641399737947,0.007988561953361204
2025-02-27,41.14687728881836,0.004443959100554071,0.0076730066947944
2025-02-28,41.43495559692383,0.0069768244801894546,0.005726033180754643
2025-03-03,41.790252685546875,0.008538260328536006,0.006035606445766933
2025-03-04,41.31012725830078,-0.01155544102404824,0.008610011643166776
2025-03-05,41.69422149658203,0.009254864006330356,0.008633411495412328
2025-03-06,40.5515251159668,-0.02778915537365266,0.016359338160898327
2025-03-07,40.781982421875,0.005666985960413009,0.016170738395190093
2025-03-10,40.388282775878906,-0.009700663965751597,0.014872407885480726
2025-03-11,39.96577072143555,-0.010516356797939852,0.014796845171164558
2025-03-12,39.82173156738281,-0.003610573245135658,0.012245495247071903
2025-03-13,39.043922424316406,-0.01972555412482107,0.00937913694590186
2025-03-14,39.802520751953125,0.019243017328735536,0.014653733230233225
2025-03-17,40.503509521484375,0.01745837944865005,0.017220576015823864
2025-03-18,40.253841400146484,-0.006183187386081335,0.016621806455646752
2025-03-19,40.301856994628906,0.0011921093386456695,0.016394452025128195
2025-03-20,40.253841400146484,-0.001192109338645674,0.011509675968492035
2025-03-21,39.860137939453125,-0.009828662446479928,0.0105125304336755
2025-03-24,40.414852142333984,0.013820569317162211,0.009051580735980103
2025-03-25,39.93165588378906,-0.012027954812315306,0.010273863376925894
2025-03-26,40.13459396362305,0.005069264885094359,0.010676396075736672
2025-03-27,40.03795623779297,-0.0024107446349072065,0.010700560897214224
2025-03-28,40.01863098144531,-0.00048278992133662506,0.009542962110265955
2025-03-31,40.443843841552734,0.010569319907978757,0.008485599527918636
2025-04-01,40.47283935546875,0.0007166758203987388,0.005189478686219326
2025-04-02,40.66612243652344,0.004764257327999424,0.00515623949455089
2025-04-03,39.448455810546875,-0.030400469693296617,0.015932202628684708
2025-04-04,37.65094757080078,-0.046636781761509274,0.024951039413969468
2025-04-07,36.74253463745117,-0.024423055906025892,0.021659105173745193
2025-04-08,35.8341178894043,-0.02503461265837399,0.018583748016928123
2025-04-09,37.89255142211914,0.055854107127494654,0.04013742597376131
2025-04-10,37.09043884277344,-0.021395337108584322,0.039420353941310035
2025-04-11,37.61228942871094,0.013971620234572442,0.035339971475571386
2025-04-14,38.443397521972656,0.021856121761853968,0.03341976554121826
2025-04-15,38.501380920410156,0.001507143449807956,0.028380202834971224
2025-04-16,38.4820556640625,-0.0005020627192289469,0.01647359278016345
2025-04-17,39.090885162353516,0.015697277769342325,0.009616938397133595
2025-04-21,38.279109954833984,-0.020985008367415667,0.016622449650136935
2025-04-22,39.0618896484375,0.020242986978754308,0.01618742338655026
2025-04-23,39.1102180480957,0.0012364616290762784,0.0161949179920547
2025-04-24,39.2261848449707,0.002960740532007348,0.016073931656486986
2025-04-25,39.16819763183594,-0.001479371911055966,0.014678655396360919
2025-04-28,39.409793853759766,0.00614922775819488,0.00852343743927118
2025-04-29,39.72871017456055,0.008059744143538513,0.0038063274482680854
2025-04-30,39.912322998046875,0.004611018754913523,0.003624895160038759
2025-05-01,40.028289794921875,0.002901325725962177,0.003629495166723801
2025-05-02,40.52116012573242,0.012237860904516024,0.0035906739521416914
2025-05-05,40.47283935546875,-0.0011931939725433936,0.005102383675555565
2025-05-06,40.19258499145508,-0.006948590276598791,0.007109851525830699
2025-05-07,40.16359329223633,-0.0007215798734065979,0.007080484394765445
2025-05-08,39.97031021118164,-0.004824011995671537,0.007463970266948675
2025-05-09,40.211910247802734,0.006026292771739938,0.00495167024595305
2025-05-12,40.25056838989258,0.0009608986876584263,0.005080571268446315
2025-05-13,39.709381103515625,-0.013536665637478181,0.0073316862342611405
2025-05-14,39.37113952636719,-0.008554411051010784,0.007705609483412932
2025-05-15,40.09593963623047,0.018242024667050466,0.012494605595976899
2025-05-16,40.59846878051758,0.012455277899449434,0.013480931239284495
2025-05-19,40.68544387817383,0.002140033076780551,0.013470412036954893
2025-05-20,40.47283935546875,-0.0052392682685127685,0.011408120619312515
2025-05-21,39.40013122558594,-0.02686196904218869,0.017616697319144482
2025-05-22,39.26483917236328,-0.0034397060325940788,0.014429281656362768
2025-05-23,39.27450180053711,0.00024605829646345796,0.011679451344427315
2025-05-27,39.921993255615234,0.016351882288787468,0.015463861247898076
2025-05-28,39.921993255615234,0.0,0.015518401091074677
2025-05-29,40.28921890258789,0.009156530685281801,0.00811678017023882
2025-05-30,40.327877044677734,0.0009590557585512833,0.007236779945932745
2025-06-02,40.385860443115234,0.0014367667813884647,0.007044162891797794
2025-06-03,40.240901947021484,-0.003595794944163696,0.004666222194321613
2025-06-04,40.36653137207031,0.0031170705131075343,0.0046083337512755965
2025-06-05,40.35687255859375,-0.00023930639820278672,0.0025062036601005058
2025-06-06,40.47283935546875,0.002869412093568991,0.002757988428349099
2025-06-09,40.45350646972656,-0.0004777896719006005,0.0027660786497330898
2025-06-10,40.81107711791992,0.008800216282182477,0.003744605012110185
2025-06-11,40.588809967041016,-0.005461130506326325,0.005238218460543498
2025-06-12,40.81107711791992,0.005461130506326343,0.005488671456876839
2025-06-13,40.48249816894531,-0.008083805814723267,0.007117873820028003
2025-06-16,40.52116012573242,0.0009545731769848329,0.007120259625881259
2025-06-17,40.35687255859375,-0.004062606066112465,0.005416648792113996
2025-06-18,40.434181213378906,0.001913793044444524,0.0053229849806221705
2025-06-20,40.42451858520508,-0.00023900033623825106,0.004134270991657112
2025-06-23,41.01448059082031,0.014488692937280551,0.007017281465646388
2025-06-24,41.209503173828125,0.004743699825513846,0.006998239654119582
2025-06-25,40.205108642578125,-0.02467482110453014,0.01450993122769908
2025-06-26,39.951576232910156,-0.006325941636428486,0.014598895317632192
2025-06-27,40.09784698486328,0.0036545151449293985,0.014844845890805047
2025-06-30,40.390380859375,0.007269017356601814,0.013139041873809331
2025-07-01,40.66342544555664,0.00673739165315564,0.013461617807581826
2025-07-02,40.74143600463867,0.0019166074746037284,0.005480796814664132
2025-07-03,40.76094055175781,0.00047862524543658793,0.002959692601591045
2025-07-07,40.448890686035156,-0.007685064647370684,0.006041481634983135
2025-07-08,40.390380859375,-0.0014475597258251061,0.005254773078339944
2025-07-09,40.370887756347656,-0.0004827339575023188,0.0037035490896694025
2025-07-10,40.57566452026367,0.005059565725779141,0.004579637228848645
2025-07-11,40.536659240722656,-0.0009617597114477955,0.004522836229378026
2025-07-14,40.80970001220703,0.006713067416397602,0.0038126428863947998
2025-07-15,40.283119201660156,-0.012987295722518331,0.007731075621790633
2025-07-16,40.72193145751953,0.01083430093978752,0.00925539863693717
2025-07-17,40.68292999267578,-0.0009582097956585181,0.009104481314528687
2025-07-18,40.79994583129883,0.0028721597729908454,0.009109089899595624
2025-07-21,40.955970764160156,0.003816852131993592,0.008763954785888088
2025-07-22,41.667823791503906,0.01723161336769443,0.007238832709207108
2025-07-23,41.78483581542969,0.0028042749304424937,0.006995423829189925
2025-07-24,41.72633361816406,-0.0014010630489858225,0.007094253856532462
2025-07-25,41.72633361816406,0.0,0.007424759786662298
2025-07-28,41.00472640991211,-0.0174450927753194,0.012357220602486734
2025-07-29,41.68732452392578,0.016509775995047087,0.012110812480318296
2025-07-30,41.10224151611328,-0.014134456225875966,0.013457266696320157
2025-07-31,40.380638122558594,-0.017712242424088073,0.014794240794168459
2025-08-01,40.26362228393555,-0.0029020272529378787,0.014527232458135975
2025-08-04,40.604915618896484,0.0084407451928742,0.014547732352139901
2025-08-05,40.74143600463867,0.0033565245690867066,0.011170124389008246
2025-08-06,40.40013885498047,-0.008412436239256544,0.01019872688011547
2025-08-07,40.55615997314453,0.003854457616951215,0.006572627978338095
2025-08-08,40.224613189697266,-0.008208602917036026,0.007670260953506739
2025-08-11,39.990577697753906,-0.005835207855834939,0.006161156077193673
2025-08-12,40.058841705322266,0.001705547013959953,0.005763441438642926
2025-08-13,40.32212829589844,0.006550991662851492,0.006351473925646921
2025-08-14,40.039337158203125,-0.007038007666995302,0.0064009996616643345
2025-08-15,40.3026237487793,0.006554172442576301,0.00655007602235941
2025-08-18,39.92231750488281,-0.009481068774397423,0.007543574640073777
2025-08-19,40.63417053222656,0.01767384786546871,0.011146665771766989
2025-08-20,40.79019546508789,0.003832393950260683,0.010986275978163297
2025-08-21,40.64392852783203,-0.003592280173851178,0.010342654818752642
2025-08-22,41.28751754760742,0.015710750597370097,0.011833130018038584
2025-08-25,41.082740783691406,-0.004972114691329225,0.010574875391666145
2025-08-26,40.96571731567383,-0.002852547143000605,0.00857425391411032
2025-08-27,41.14124298095703,0.004275543316596941,0.008605007599096572
2025-08-28,41.03398132324219,-0.002610561018579337,0.008463706957366332
2025-08-29,41.258262634277344,0.005450862816899679,0.004678826519836767
2025-09-02,40.55615997314453,-0.017163719424959662,0.009003517644524202
2025-09-03,40.448890686035156,-0.002648460779628942,0.009002436184036641
2025-09-04,40.72193145751953,0.006727584964670643,0.009518479830226391
2025-09-05,41.13149642944336,0.010007360731465166,0.010904131790814793
2025-09-08,40.858455657958984,-0.006660371762282325,0.010867516207735092
2025-09-09,40.83895492553711,-0.00047738925023321923,0.006843856962580242
